🎱	Activities	game	pool 8 ball	pool 8 ball,billiards,pool,game,cue ball,eight ball	
🔮	Activities	game	crystal ball	crystal ball,magic,fortune telling,predict,future,mystic	
🪄	Activities	game	magic wand	magic wand,wand,magic,spell,wizard,fairy	
🎮	Activities	game	video game	video game,controller,gaming,play,console,fun	
🕹️	Activities	game	joystick	joystick,game,arcade,controller,play	
🎰	Activities	game	slot machine	slot machine,casino,gambling,money,luck,jackpot	
🎲	Activities	game	game die	game die,dice,game,roll,chance,numbers	
🧩	Activities	game	puzzle piece	puzzle piece,puzzle,jigsaw,game,solution,connect	
🧸	Activities	game	teddy bear	teddy bear,bear,toy,stuffed animal,cute,childhood	
🪅	Activities	game	piñata	piñata,party,celebration,candy,hit,mexican	
🪩	Activities	game	mirror ball	mirror ball,disco ball,party,dance,lights,club	
🪆	Activities	game	nesting dolls	nesting dolls,matryoshka,russian,dolls,stack,toy	
♠️	Activities	game	spade suit	spade suit,spades,card,playing card,suit	
♥️	Activities	game	heart suit	heart suit,hearts,card,playing card,suit,love	
♦️	Activities	game	diamond suit	diamond suit,diamonds,card,playing card,suit,jewelry	
♣️	Activities	game	club suit	club suit,clubs,card,playing card,suit,golf	
♟️	Activities	game	chess pawn	chess pawn,chess,game,board game,pawn,piece	
🃏	Activities	game	joker	joker,card,playing card,wild card,clown	
🀄	Activities	game	mahjong red dragon	mahjong red dragon,mahjong,game,tile,chinese,red	
🎴	Activities	game	flower playing cards	flower playing cards,hanafuda,japanese,cards,game,flower	
🎭	Activities	arts & crafts	performing arts	performing arts,theater,mask,drama,comedy,art	
🖼️	Activities	arts & crafts	framed picture	framed picture,picture,frame,art,photo,display	
🎨	Activities	arts & crafts	artist palette	artist palette,palette,paint,art,artist,colors	
🧵	Activities	arts & crafts	thread	thread,sewing,needle,fabric,stitch,yarn	
🪡	Activities	arts & crafts	sewing needle	sewing needle,needle,sew,stitch,thread,sharp	
🧶	Activities	arts & crafts	yarn	yarn,wool,knit,crochet,thread,craft	
🪢	Activities	arts & crafts	knot	knot,rope,tie,secure,loop,tangle	
👓	Objects	clothing	glasses	glasses,eyewear,specs,vision,eyes,fashion	
🕶️	Objects	clothing	sunglasses	sunglasses,shades,sun,eyewear,fashion,cool	
🥽	Objects	clothing	goggles	goggles,safety,swim,protection,eyes	
🥼	Objects	clothing	lab coat	lab coat,laboratory,science,doctor,uniform,scientist	
🦺	Objects	clothing	safety vest	safety vest,vest,safety,high visibility,worker,construction	
👔	Objects	clothing	necktie	necktie,tie,suit,formal,business,fashion	
👕	Objects	clothing	t-shirt	t-shirt,shirt,clothing,casual,top,tee	
👖	Objects	clothing	jeans	jeans,pants,denim,clothing,casual	
🧣	Objects	clothing	scarf	scarf,clothing,warm,fashion,neck,winter	
🧤	Objects	clothing	gloves	gloves,hand,warm,winter,protection	
🧥	Objects	clothing	coat	coat,jacket,clothing,outerwear,warm,winter	
🧦	Objects	clothing	socks	socks,foot,clothing,pair,warm	
👗	Objects	clothing	dress	dress,clothing,gown,female,fashion	
👘	Objects	clothing	kimono	kimono,japanese,traditional,robe,clothing	
🥻	Objects	clothing	sari	sari,indian,traditional,clothing,dress,female	
🩱	Objects	clothing	one-piece swimsuit	one-piece swimsuit,swimsuit,bathing suit,swimming,beach,pool	
🩲	Objects	clothing	briefs	briefs,underwear,men's underwear,tight,swimwear	
🩳	Objects	clothing	shorts	shorts,clothing,pants,casual,summer	
👙	Objects	clothing	bikini	bikini,swimsuit,swimwear,beach,pool,two-piece	
👚	Objects	clothing	woman’s clothes	woman's clothes,clothing,female,fashion,blouse,top	
🪭	Objects	clothing	folding hand fan	folding hand fan,fan,cool,air,accessory,dance	
👛	Objects	clothing	purse	purse,wallet,bag,money,female,accessory	
👜	Objects	clothing	handbag	handbag,bag,purse,fashion,accessory,carry	
👝	Objects	clothing	clutch bag	clutch bag,bag,purse,small,evening,accessory	
🛍️	Objects	clothing	shopping bags	shopping bags,shopping,bags,retail,store,purchase	
🎒	Objects	clothing	backpack	backpack,bag,school,travel,hike,carry	
🩴	Objects	clothing	thong sandal	thong sandal,flip-flop,sandal,shoe,beach,summer	
👞	Objects	clothing	man’s shoe	man's shoe,shoe,male,footwear,formal,dress shoe	
👟	Objects	clothing	running shoe	running shoe,sneaker,shoe,sport,athletic,exercise	
🥾	Objects	clothing	hiking boot	hiking boot,boot,hike,outdoors,trail,footwear	
🥿	Objects	clothing	flat shoe	flat shoe,flats,shoe,ballet flat,female,comfortable	
👠	Objects	clothing	high-heeled shoe	high-heeled shoe,heels,shoe,fashion,female,sexy	
👡	Objects	clothing	woman’s sandal	woman's sandal,sandal,shoe,summer,beach,female	
🩰	Objects	clothing	ballet shoes	ballet shoes,ballet,dance,shoes,dancer,pointe	
👢	Objects	clothing	woman’s boot	woman's boot,boot,shoe,female,winter,fashion	
🪮	Objects	clothing	hair pick	hair pick,comb,hair,afro,style,tool	
👑	Objects	clothing	crown	crown,royal,king,queen,majesty,royalty	
👒	Objects	clothing	woman’s hat	woman's hat,hat,female,fashion,sun hat,straw hat	
🎩	Objects	clothing	top hat	top hat,hat,formal,magic,gentleman,magician	
🎓	Objects	clothing	graduation cap	graduation cap,graduation,cap,hat,student,college	
🧢	Objects	clothing	billed cap	billed cap,cap,hat,baseball cap,sport,casual	
🪖	Objects	clothing	military helmet	military helmet,helmet,army,military,soldier,protection	
⛑️	Objects	clothing	rescue worker’s helmet	rescue worker's helmet,helmet,rescue,safety,emergency,hard hat	
📿	Objects	clothing	prayer beads	prayer beads,rosary,mala,religion,spiritual,meditation	
💄	Objects	clothing	lipstick	lipstick,makeup,cosmetics,lips,beauty,red	
💍	Objects	clothing	ring	ring,jewelry,wedding,engagement,diamond,finger	
💎	Objects	clothing	gem stone	gem stone,gem,jewel,diamond,sparkle,precious	
🔇	Objects	sound	muted speaker	muted speaker,mute,volume,silent,off,sound	
🔈	Objects	sound	speaker low volume	speaker low volume,speaker,volume,low,sound	
🔉	Objects	sound	speaker medium volume	speaker medium volume,speaker,volume,medium,sound	
🔊	Objects	sound	speaker high volume	speaker high volume,speaker,volume,high,loud,sound	
📢	Objects	sound	loudspeaker	loudspeaker,speaker,announce,public,sound,megaphone	
📣	Objects	sound	megaphone	megaphone,loudspeaker,cheer,shout,protest,voice	
📯	Objects	sound	postal horn	postal horn,post office,mail,horn,delivery	
🔔	Objects	sound	bell	bell,ring,chime,sound,alarm,notification	
🔕	Objects	sound	bell with slash	bell with slash,silent,mute,no sound,notification off	
🎼	Objects	music	musical score	musical score,music,notes,sheet music,compose,song	
🎵	Objects	music	musical note	musical note,music,note,sound,song,tune	
🎶	Objects	music	musical notes	musical notes,music,notes,sound,song,melody	
🎙️	Objects	music	studio microphone	studio microphone,microphone,studio,record,sing,broadcast	
🎚️	Objects	music	level slider	level slider,slider,audio,mixer,control,volume	
🎛️	Objects	music	control knobs	control knobs,knobs,audio,mixer,control,dial	
🎤	Objects	music	microphone	microphone,mic,sing,voice,speak,karaoke	
🎧	Objects	music	headphone	headphone,earphones,music,listen,audio,sound	
📻	Objects	music	radio	radio,broadcast,music,news,listen,station	
🎷	Objects	musical-instrument	saxophone	saxophone,instrument,music,jazz,brass	
🪗	Objects	musical-instrument	accordion	accordion,instrument,music,squeeze box,folk	
🎸	Objects	musical-instrument	guitar	guitar,instrument,music,rock,acoustic,electric	
🎹	Objects	musical-instrument	musical keyboard	musical keyboard,keyboard,piano,instrument,music	
🎺	Objects	musical-instrument	trumpet	trumpet,instrument,music,brass,horn	
🎻	Objects	musical-instrument	violin	violin,instrument,music,strings,fiddle	
🪕	Objects	musical-instrument	banjo	banjo,instrument,music,folk,string	
🥁	Objects	musical-instrument	drum	drum,instrument,music,percussion,beat	
🪘	Objects	musical-instrument	long drum	long drum,drum,instrument,percussion,african,tall	
🪇	Objects	musical-instrument	maracas	maracas,instrument,music,shaker,percussion,rhythm	
🪈	Objects	musical-instrument	flute	flute,instrument,music,woodwind,pipe	
🪉	Objects	musical-instrument	harp	harp,instrument,music,strings,angelic	
📱	Objects	phone	mobile phone	mobile phone,phone,cellphone,smartphone,call,text	
📲	Objects	phone	mobile phone with arrow	mobile phone with arrow,phone,incoming call,transfer,data	
☎️	Objects	phone	telephone	telephone,phone,call,landline,communication	
📞	Objects	phone	telephone receiver	telephone receiver,phone,call,handset,speak	
📟	Objects	phone	pager	pager,beeper,old tech,communication,message	
📠	Objects	phone	fax machine	fax machine,fax,communication,document,paper	
🔋	Objects	computer	battery	battery,power,energy,charge,full,electric	
🪫	Objects	computer	low battery	low battery,battery,power,empty,charging,weak	
🔌	Objects	computer	electric plug	electric plug,plug,electricity,power,socket,cord	
💻	Objects	computer	laptop	laptop,computer,portable,work,screen,tech	
🖥️	Objects	computer	desktop computer	desktop computer,computer,monitor,pc,workstation	
🖨️	Objects	computer	printer	printer,print,paper,document,ink,office	
⌨️	Objects	computer	keyboard	keyboard,computer,type,keys,typing,input	
🖱️	Objects	computer	computer mouse	computer mouse,mouse,computer,pointer,click,input	
🖲️	Objects	computer	trackball	trackball,mouse,computer,input,control	
💽	Objects	computer	computer disk	computer disk,disk,data,storage,hard drive,tech	
💾	Objects	computer	floppy disk	floppy disk,disk,old tech,storage,save,obsolete	
💿	Objects	computer	optical disk	optical disk,cd,dvd,disc,data,music	
📀	Objects	computer	dvd	dvd,disc,movie,video,data,storage	
🧮	Objects	computer	abacus	abacus,calculator,math,count,tool,ancient	
🎥	Objects	light & video	movie camera	movie camera,camera,film,cinema,record,video	
🎞️	Objects	light & video	film frames	film frames,film,movie,cinema,reel,strip	
📽️	Objects	light & video	film projector	film projector,projector,movie,cinema,screen,show	
🎬	Objects	light & video	clapper board	clapper board,film,movie,camera,action,director	
📺	Objects	light & video	television	television,tv,screen,show,broadcast,entertainment	
📷	Objects	light & video	camera	camera,photo,picture,photography,shoot	
📸	Objects	light & video	camera with flash	camera with flash,camera,photo,picture,flash,night	
📹	Objects	light & video	video camera	video camera,camcorder,video,record,film	
📼	Objects	light & video	videocassette	videocassette,vhs,tape,video,old tech,record	
🔍	Objects	light & video	magnifying glass tilted left	magnifying glass tilted left,magnify,zoom,search,look,investigate	
🔎	Objects	light & video	magnifying glass tilted right	magnifying glass tilted right,magnify,zoom,search,look,investigate	
🕯️	Objects	light & video	candle	candle,light,flame,wax,dark,romantic	
💡	Objects	light & video	light bulb	light bulb,light,idea,bright,electric,bulb	
🔦	Objects	light & video	flashlight	flashlight,torch,light,dark,battery,beam	
🏮	Objects	light & video	red paper lantern	red paper lantern,lantern,chinese,festival,light,decoration	
🪔	Objects	light & video	diya lamp	diya lamp,lamp,oil lamp,indian,festival,light	
📔	Objects	book-paper	notebook with decorative cover	notebook with decorative cover,notebook,journal,diary,notes,book	
📕	Objects	book-paper	closed book	closed book,book,read,learn,story,knowledge	
📖	Objects	book-paper	open book	open book,book,read,study,learn,story	
📗	Objects	book-paper	green book	green book,book,green,read,learn	
📘	Objects	book-paper	blue book	blue book,book,blue,read,learn	
📙	Objects	book-paper	orange book	orange book,book,orange,read,learn	
📚	Objects	book-paper	books	books,library,read,learn,knowledge,stack	
📓	Objects	book-paper	notebook	notebook,journal,notes,write,paper	
📒	Objects	book-paper	ledger	ledger,notebook,accounting,finance,record,bookkeeping	
📃	Objects	book-paper	page with curl	page with curl,page,paper,document,curl,document	
📜	Objects	book-paper	scroll	scroll,paper,ancient,document,history,parchment	
📄	Objects	book-paper	page facing up	page facing up,page,document,paper,blank,new	
📰	Objects	book-paper	newspaper	newspaper,news,read,paper,current events,journalism	
🗞️	Objects	book-paper	rolled-up newspaper	rolled-up newspaper,newspaper,news,read,rolled,delivery	
📑	Objects	book-paper	bookmark tabs	bookmark tabs,bookmark,tabs,document,organize,read	
🔖	Objects	book-paper	bookmark	bookmark,read,book,page,save,marker	
🏷️	Objects	book-paper	label	label,tag,price,name,sticker,identification	
💰	Objects	money	money bag	money bag,money,cash,dollar,wealth,bag	
🪙	Objects	money	coin	coin,money,currency,cash,gold,silver	
💴	Objects	money	yen banknote	yen banknote,yen,money,currency,japan,banknote	
💵	Objects	money	dollar banknote	dollar banknote,dollar,money,currency,usa,banknote	
💶	Objects	money	euro banknote	euro banknote,euro,money,currency,europe,banknote	
💷	Objects	money	pound banknote	pound banknote,pound,money,currency,uk,banknote	
💸	Objects	money	money with wings	money with wings,money,fly,lose,spend,debt	
💳	Objects	money	credit card	credit card,card,payment,bank,finance,purchase	
🧾	Objects	money	receipt	receipt,bill,purchase,proof,transaction,paper	
💹	Objects	money	chart increasing with yen	chart increasing with yen,chart,stock,economy,growth,yen	
✉️	Objects	mail	envelope	envelope,mail,letter,post,send,message	
📧	Objects	mail	e-mail	e-mail,email,message,electronic,send,inbox	
📨	Objects	mail	incoming envelope	incoming envelope,email,mail,receive,message,inbox	
📩	Objects	mail	envelope with arrow	envelope with arrow,email,send,message,outbox	
📤	Objects	mail	outbox tray	outbox tray,outbox,mail,send,tray,folder	
📥	Objects	mail	inbox tray	inbox tray,inbox,mail,receive,tray,folder	
📦	Objects	mail	package	package,box,delivery,shipping,parcel,mail	
📫	Objects	mail	closed mailbox with raised flag	closed mailbox with raised flag,mailbox,mail,post,sent,full	
📪	Objects	mail	closed mailbox with lowered flag	closed mailbox with lowered flag,mailbox,mail,post,empty,no mail	
📬	Objects	mail	open mailbox with raised flag	open mailbox with raised flag,mailbox,mail,post,new mail,received	
📭	Objects	mail	open mailbox with lowered flag	open mailbox with lowered flag,mailbox,mail,post,empty,no new mail	
📮	Objects	mail	postbox	postbox,mailbox,mail,send,red,pillar box	
🗳️	Objects	mail	ballot box with ballot	ballot box with ballot,vote,election,democracy,polling,box	
✏️	Objects	writing	pencil	pencil,write,draw,school,stationery,lead	
✒️	Objects	writing	black nib	black nib,nib,pen,write,ink,calligraphy	
🖋️	Objects	writing	fountain pen	fountain pen,pen,write,ink,elegant,vintage	
🖊️	Objects	writing	pen	pen,write,ink,stationery,ballpoint	
🖌️	Objects	writing	paintbrush	paintbrush,paint,art,brush,draw,artist	
🖍️	Objects	writing	crayon	crayon,draw,color,art,kids,wax	
📝	Objects	writing	memo	memo,notepad,notes,write,reminder,document	
💼	Objects	office	briefcase	briefcase,business,work,document,bag,professional	
